Date,Rot,VH,Team,Pitcher,1st,2nd,3rd,4th,5th,6th,7th,8th,9th,Final,ML,Close,,,,,,
713,978,H,TEX,MMINOR-L,2,0,2,0,0,0,1,0,0,6,115,125,,,,,,
713,979,V,SEA,WLEBLANC-L,0,0,0,0,0,1,1,0,0,2,149,150,,,,,,
713,980,H,LAA,MHARVEY-R,0,2,3,1,0,0,3,0,x,9,-165,-160,,,,,,
713,981,V,LAD,RSTRIPLING-R,1,0,1,0,3,0,4,1,1,11,148,157,,,,,,
713,982,H,BOS,CSALE-L,0,0,0,1,0,1,0,0,0,2,-170,-167,,,,,,
713,983,V,TAM,BMCKAY-L,0,0,1,0,0,0,0,0,0,1,-200,-240,,,,,,
713,984,H,BAL,ABROOKS-R,0,0,0,0,0,0,2,0,x,2,170,210,,,,,,
714,901,V,WAS,ASANCHEZ-R,0,0,0,1,0,0,2,0,0,3,103,103,,,,,,
714,902,H,PHI,JARRIETA-R,0,0,0,1,1,1,0,0,1,4,-123,-113,,,,,,
714,903,V,NYM,JDEGROM-R,1,0,0,2,0,1,1,1,0,6,-170,-240,,,,,,
714,904,H,MIA,SALCANTARA-R,0,1,0,0,0,0,0,0,1,2,148,210,,,,,,
714,905,V,SFO,TBEEDE-R,0,1,0,0,1,0,6,0,0,8,151,165,,,,,,
714,906,H,MIL,JCHACIN-R,1,0,0,0,0,1,1,0,0,3,-175,-180,,,,,,
714,907,V,ARI,ZGREINKE-R,0,0,0,0,0,0,0,0,2,2,-120,-115,,,,,,
714,908,H,STL,AWAINWRIGHT-R,1,0,3,1,0,0,0,0,x,5,100,105,,,,,,
714,909,V,PIT,TWILLIAMS-R,0,0,3,0,0,0,0,0,0,3,151,162,,,,,,
714,910,H,CUB,JQUINTANA-L,0,1,0,1,3,3,0,0,x,8,-175,-174,,,,,,
714,911,V,CIN,TMAHLE-R,0,4,0,0,1,4,0,0,0,9,-108,102,,,,,,
714,912,H,COL,ASENZATELA-R,4,0,0,0,6,0,0,0,x,10,-112,-112,,,,,,
714,913,V,ATL,MSOROKA-R,0,0,0,0,0,0,0,4,0,4,-131,-153,,,,,,
714,914,H,SDG,CQUANTRILL-R,0,0,0,0,0,0,0,1,0,1,111,143,,,,,,
714,915,V,TAM,RSTANEK-R,0,1,1,0,0,2,0,0,0,4,-225,-220,,,,,,
714,916,H,BAL,TESHELMAN-R,0,0,0,0,0,0,0,0,1,1,188,200,,,,,,
714,917,V,TOR,MSTROMAN-R,0,0,0,0,2,0,0,0,0,2,176,200,,,,,,
714,918,H,NYY,MTANAKA-R,0,2,0,0,1,0,1,0,x,4,-210,-220,,,,,,
714,919,V,MIN,JBERRIOS-R,0,0,0,0,0,0,3,0,0,3,115,135,,,,,,
714,920,H,CLE,SBIEBER-R,1,0,0,2,0,0,1,0,x,4,-135,-145,,,,,,
714,921,V,DET,JZIMMERMANN-R,1,0,7,1,1,0,2,0,0,12,125,128,,,,,,
714,922,H,KAN,HBAILEY-R,3,0,0,1,3,1,0,0,0,8,-145,-138,,,,,,
714,923,V,HOU,JVERLANDER-R,3,2,0,0,0,0,7,0,0,12,-230,-215,,,,,,
714,924,H,TEX,AJURADO-R,2,0,0,0,0,0,2,0,0,4,192,195,,,,,,
714,925,V,SEA,YKIKUCHI-L,1,1,1,0,0,0,0,0,0,3,140,160,,,,,,
714,926,H,LAA,JSUAREZ-L,0,1,0,0,2,0,0,3,x,6,-160,-170,,,,,,
714,927,V,CWS,RLOPEZ-R,0,1,0,0,0,0,1,0,0,2,184,170,,,,,,
714,928,H,OAK,BANDERSON-L,0,0,1,0,0,0,1,0,1,3,-220,-185,,,,,,
714,929,V,LAD,HRYU-L,3,0,0,0,1,0,0,0,0,7,-112,-101,,,,,,
714,930,H,BOS,DPRICE-L,2,0,0,0,0,0,0,2,0,4,-108,-109,,,,,,
715,951,V,LAD,CKERSHAW-L,0,0,0,6,1,0,2,5,2,16,-165,-172,,,,,,
715,952,H,PHI,ZEFLIN-R,0,0,1,0,0,0,0,1,0,2,144,161,,,,,,
715,953,V,CIN,LCASTILLO-R,1,0,0,0,0,1,2,2,0,6,110,139,,,,,,
715,954,H,CUB,KHENDRICKS-R,0,0,1,2,0,0,0,0,0,3,-130,-149,,,,,,
715,955,V,ATL,MFRIED-L,0,0,0,3,0,0,1,0,0,4,-108,-102,,,,,,
715,956,H,MIL,AHOUSER-R,0,0,0,0,0,2,0,0,0,2,-112,-108,,,,,,
715,957,V,PIT,JMUSGROVE-R,0,0,0,0,0,0,0,0,0,0,125,125,,,,,,
715,958,H,STL,MMIKOLAS-R,1,0,2,0,2,0,2,0,0,7,-145,-135,,,,,,
715,959,V,SFO,DRODRIGUEZ-R,0,0,0,2,0,0,0,0,0,2,120,128,,,,,,
715,960,H,COL,CGONZALEZ-R,0,0,0,0,1,0,0,0,0,1,-140,-138,,,,,,
715,961,V,TAM,BSNELL-L,1,0,1,0,0,0,0,0,3,5,135,135,,,,,,
715,962,H,NYY,JPAXTON-L,0,0,0,1,0,0,1,2,0,4,-155,-145,,,,,,
715,963,V,TOR,TTHORNTON-R,0,2,2,0,0,0,0,4,0,8,163,165,,,,,,
715,964,H,BOS,RPORCELLO-R,5,0,5,0,0,0,0,0,0,10,-190,-180,,,,,,
715,965,V,DET,DNORRIS-L,0,0,1,2,1,1,0,0,1,6,163,185,,,,,,
715,966,H,CLE,APLUTKO-R,0,2,0,0,1,2,3,0,0,8,-190,-205,,,,,,
715,967,V,CWS,LGIOLITO-R,0,0,0,0,0,1,0,1,0,2,-133,-122,,,,,,
715,968,H,KAN,JJUNIS-R,0,0,0,2,0,1,1,1,0,5,113,112,,,,,,
715,969,V,HOU,JJAMES-R,1,2,0,0,0,2,0,1,0,6,-120,-132,,,,,,
715,970,H,LAA,GCANNING-R,0,0,1,2,4,0,2,0,0,9,110,122,,,,,,
715,971,V,SFO,JSAMARDZIJA-R,5,0,7,1,0,3,0,1,2,19,163,185,,,,,,
715,972,H,COL,GMARQUEZ-R,0,0,0,0,0,1,1,0,0,2,-190,-205,,,,,,
716,901,V,LAD,WBUEHLER-R,0,1,0,3,1,0,0,0,3,8,-185,-200,,,,,,
716,902,H,PHI,VVELASQUEZ-R,1,5,0,0,0,0,0,0,3,9,160,180,,,,,,
716,903,V,SDG,LALLEN-L,0,3,0,0,0,0,1,0,3,7,-135,-106,,,,,,
716,904,H,MIA,JYAMAMOTO-R-R,3,4,0,0,0,4,0,1,0,12,115,-104,,,,,,
716,905,V,CIN,ADESCLAFANI-R,3,0,0,0,0,0,0,0,0,3,113,115,,,,,,
716,906,H,CUB,AMILLS-R,0,2,0,0,0,1,0,0,0,4,-133,-125,,,,,,
716,907,V,ATL,BWILSON-R,0,0,0,0,1,0,0,0,0,1,146,163,,,,,,
716,908,H,MIL,BWOODRUFF-R,0,1,2,0,1,1,6,2,0,13,-168,-176,,,,,,
716,909,V,PIT,DAGRAZAL-R,0,0,0,0,1,0,0,0,2,3,144,165,,,,,,
716,910,H,STL,JFLAHERTY-R,0,0,0,0,1,0,0,0,0,1,-165,-180,,,,,,
716,911,V,SFO,DPOMERANZ-L,0,2,0,0,0,0,0,1,1,8,115,120,,,,,,
716,912,H,COL,PLAMBERT-R,0,0,0,0,0,1,0,0,3,4,-135,-130,,,,,,
716,913,V,TAM,RSTANEK-R,0,1,0,1,0,1,0,0,0,3,125,138,,,,,,
716,914,H,NYY,CSABATHIA-L,0,1,0,0,0,1,0,6,0,8,-145,-148,,,,,,
716,915,V,TOR,JWAGUESPACK-R,0,3,1,0,0,2,0,0,4,10,176,171,,,,,,
716,916,H,BOS,ACASHNER-R,1,0,0,0,3,0,0,0,0,4,-210,-186,,,,,,
716,917,V,DET,RCARPENTER-L,0,0,0,0,0,0,0,0,0,0,195,215,,,,,,
716,918,H,CLE,ZPLESAC-R,0,5,2,0,0,1,0,0,0,8,-235,-245,,,,,,
716,919,V,CWS,DCEASE-R,0,0,0,0,0,0,0,0,0,0,-118,-119,,,,,,
716,920,H,KAN,GSPARKMAN-R,2,0,2,2,0,0,1,4,0,11,-102,109,,,,,,
716,921,V,SEA,MGONZALES-L,0,1,0,0,0,0,0,0,1,2,151,155,,,,,,
716,922,H,OAK,DMENGDEN-R,0,0,2,0,3,1,1,2,0,9,-175,-165,,,,,,
716,923,V,HOU,HRONDON-R,0,0,0,1,1,0,0,0,0,2,-119,-130,,,,,,
716,924,H,LAA,AHEANEY-L,6,0,0,0,0,1,0,0,0,7,-101,120,,,,,,
716,925,V,WAS,AVOTH-R,0,1,1,0,0,2,1,1,2,8,-205,-192,,,,,,
716,926,H,BAL,AWOJCIECHOWSKI-R,0,1,0,0,0,0,0,0,0,1,172,176,,,,,,
716,927,V,ARI,AYOUNG-L,1,0,0,0,2,2,0,0,4,9,140,153,,,,,,
716,928,H,TEX,LLYNN-R,0,0,0,1,0,0,0,1,0,2,-160,-163,,,,,,
716,929,V,NYM,SMATZ-L,2,0,0,0,1,0,0,0,0,3,122,156,,,,,,
716,930,H,MIN,MPINEDA-R,0,0,1,1,0,0,0,0,0,2,-142,-166,,,,,,
717,951,V,PIT,CARCHER-R,1,0,0,3,0,0,0,0,1,5,115,133,,,,,,
717,952,H,STL,DPONCEDELEON-R,1,1,0,0,1,0,3,0,0,6,-135,-143,,,,,,
717,953,V,ATL,DKEUCHEL-L,0,0,0,0,0,0,0,2,2,4,-110,-112,,,,,,
717,954,H,MIL,CANDERSON-R,0,2,0,0,0,3,0,0,0,5,-110,102,,,,,,
717,955,V,CIN,SGRAY-R,0,0,0,0,0,0,0,2,0,2,115,120,,,,,,
717,956,H,CUB,YDARVISH-R,1,1,0,0,0,0,2,1,0,5,-135,-130,,,,,,
717,957,V,SFO,SANDERSON-R,3,0,0,0,2,1,2,3,0,11,151,185,,,,,,
717,958,H,COL,JGRAY-R,0,2,0,2,1,0,0,0,3,8,-175,-205,,,,,,
717,959,V,LAD,KMAEDA-R,1,0,0,0,0,1,2,2,1,7,-155,-164,,,,,,
717,960,H,PHI,NPIVETTA-R,0,0,0,0,0,2,0,0,0,2,135,154,,,,,,
717,961,V,SDG,CPADDACK-R,0,0,0,3,0,0,0,0,0,3,-150,-167,,,,,,
717,962,H,MIA,TRICHARDS-R,0,0,0,0,0,0,0,1,1,2,130,157,,,,,,
717,963,V,SEA,ESWANSON-R,0,2,0,0,0,0,0,0,0,2,175,180,,,,,,
717,964,H,OAK,HBAILEY-R,0,2,0,1,0,4,0,3,0,10,-195,-200,,,,,,
717,967,V,TOR,ASANCHEZ-R,0,0,1,0,1,0,0,1,1,4,218,220,,,,,,
717,968,H,BOS,ERODRIGUEZ-L,0,1,1,2,0,0,0,1,0,5,-265,-250,,,,,,
717,969,V,DET,STURNBULL-R,0,0,0,0,0,1,0,1,0,2,207,250,,,,,,
717,970,H,CLE,MCLEVINGER-R,0,0,2,0,0,0,1,4,0,7,-250,-290,,,,,,
717,971,V,CWS,INOVA-R,0,0,0,0,0,2,0,0,3,5,115,120,,,,,,
717,972,H,KAN,DDUFFY-L,2,0,0,0,4,0,0,1,0,7,-135,-130,,,,,,
717,973,V,HOU,GCOLE-R,3,2,1,0,5,0,0,0,0,11,-170,-200,,,,,,
717,974,H,LAA,FPENA-R,0,0,0,0,1,0,0,0,1,2,148,180,,,,,,
717,975,V,NYM,JVARGAS-L,0,0,1,1,0,0,3,6,3,14,148,164,,,,,,
717,976,H,MIN,MPEREZ-L,0,1,1,0,1,0,0,1,0,4,-170,-178,,,,,,
717,977,V,WAS,EFEDDE-R,0,0,1,0,1,0,0,0,0,2,-225,-174,,,,,,
717,978,H,BAL,ABROOKS-R,0,0,0,1,0,0,3,5,0,9,188,162,,,,,,
717,979,V,ARI,RRAY-L,7,5,2,0,0,3,1,0,1,19,-115,-125,,,,,,
717,980,H,TEX,JCHAVEZ-R,0,3,0,0,0,1,0,0,0,4,-105,115,,,,,,
718,901,V,SDG,DLAMET-R,0,1,0,0,1,1,0,0,0,3,-110,-127,,,,,,
718,902,H,MIA,CSMITH-L,0,2,0,1,0,0,0,0,1,4,-110,117,,,,,,
718,903,V,LAD,RSTRIPLING-R,0,2,0,2,0,1,0,0,1,6,-108,-107,,,,,,
718,904,H,PHI,ANOLA-R,1,1,1,0,0,0,4,0,0,7,-112,-103,,,,,,
718,905,V,STL,DHUDSON-R,0,0,0,0,2,5,0,0,0,7,101,108,,,,,,
718,906,H,CIN,TROARK-R,1,0,2,0,0,1,0,0,0,4,-121,-118,,,,,,
718,907,V,WAS,SSTRASBURG-R,0,0,8,0,2,0,0,3,0,13,-121,-150,,,,,,
718,908,H,ATL,KWRIGHT-R,1,0,0,0,0,2,0,1,0,4,101,140,,,,,,
718,909,V,MIL,ZDAVIES-R,0,1,0,0,0,0,0,3,1,5,-110,-103,,,,,,
718,910,H,ARI,MKELLY-R,0,1,0,0,0,0,0,0,0,1,-110,-107,,,,,,
718,911,V,NYM,NSYNDERGAARD-R,1,0,0,0,0,0,0,0,0,2,-110,108,,,,,,
718,912,H,SFO,MBUMGARNER-L,0,0,0,1,0,0,0,0,0,3,-110,-118,,,,,,
718,913,V,CWS,RDETWILER-L,2,0,1,0,0,1,0,0,1,5,130,144,,,,,,
718,914,H,KAN,BKELLER-R,0,0,5,0,1,0,0,0,0,6,-150,-160,,,,,,
718,915,V,TAM,CMORTON-R,0,0,1,0,0,0,0,0,0,1,-105,108,,,,,,
718,916,H,NYY,CGREEN-R,0,0,0,0,1,4,0,0,0,5,-115,-118,,,,,,
718,917,V,TOR,TPANNONE-L,0,0,0,0,0,0,0,0,0,0,260,243,,,,,,
718,918,H,BOS,CSALE-L,0,0,0,0,4,0,1,0,0,5,-320,-275,,,,,,
718,919,V,DET,MBOYD-L,0,1,2,0,0,0,0,0,0,3,180,190,,,,,,
718,920,H,CLE,TBAUER-R,2,0,0,0,1,2,0,1,0,6,-215,-210,,,,,,
718,921,V,OAK,MFIERS-R,0,0,0,1,0,2,0,0,0,3,115,116,,,,,,
718,922,H,MIN,KGIBSON-R,0,0,1,0,0,0,3,2,0,6,-135,-126,,,,,,
718,923,V,HOU,WMILEY-L,2,0,3,0,1,0,0,0,0,6,-160,-152,,,,,,
718,924,H,LAA,MHARVEY-R,0,0,0,0,0,2,0,0,0,2,140,142,,,,,,
719,951,V,SDG,ELAUER-L,1,0,2,0,1,0,0,1,0,5,132,155,,,,,,
719,952,H,CUB,JLESTER-L,0,0,4,0,1,0,0,1,0,6,-152,-165,,,,,,
719,953,V,PHI,JARRIETA-R,0,0,0,0,1,0,1,1,3,6,-110,105,,,,,,
719,954,H,PIT,JLYLES-R,0,1,0,0,0,0,0,0,0,1,-110,-115,,,,,,
719,955,V,STL,AWAINWRIGHT-R,0,0,0,0,0,10,2,0,0,12,-103,-106,,,,,,
719,956,H,CIN,TMAHLE-R,0,0,4,3,0,0,0,2,2,11,-117,-104,,,,,,
719,957,V,WAS,PCORBIN-L,0,0,0,0,0,1,0,0,2,3,-110,-120,,,,,,
719,958,H,ATL,JTEHERAN-R,0,0,0,1,1,1,0,0,1,4,-110,110,,,,,,
719,959,V,MIL,JCHACIN-R,0,2,1,1,0,0,3,0,0,7,-119,-132,,,,,,
719,960,H,ARI,TCLARKE-R,0,1,6,1,2,0,0,0,x,10,-101,122,,,,,,
719,961,V,MIA,ZGALLEN-R,0,0,0,1,0,0,0,0,0,1,230,290,,,,,,
719,962,H,LAD,HRYU-L,0,0,0,0,0,2,0,0,x,2,-280,-335,,,,,,
719,963,V,NYM,JDEGROM-R,0,0,0,0,0,0,0,0,0,0,-200,-167,,,,,,
719,964,H,SFO,TBEEDE-R,0,0,0,0,0,0,0,0,0,1,170,157,,,,,,
719,965,V,BOS,DPRICE-L,0,2,0,0,0,0,0,0,0,2,-210,-240,,,,,,
719,966,H,BAL,JMEANS-L,3,1,0,2,2,0,3,0,0,11,176,210,,,,,,
719,967,V,TOR,MSTROMAN-R,1,1,0,4,0,5,1,0,0,12,-151,-160,,,,,,
719,968,H,DET,JZIMMERMANN-R,0,0,0,0,0,0,0,1,0,1,131,150,,,,,,
719,969,V,CWS,RLOPEZ-R,1,3,0,2,2,0,0,0,1,9,207,210,,,,,,
719,970,H,TAM,BMCKAY-L,1,1,0,0,0,0,0,0,0,2,-250,-240,,,,,,
